DATE,FFWSJLOW
1952-07-13,.
1952-07-14,1.625
1952-07-15,1.625
1952-07-16,1.5
1952-07-17,1.625
1952-07-18,1.625
1952-07-19,.
1952-07-20,.
1952-07-21,1.625
1952-07-22,1.625
1952-07-23,1.625
1952-07-24,1.625
1952-07-25,1.625
1952-07-26,.
1952-07-27,.
1952-07-28,1.625
1952-07-29,1.625
1952-07-30,1.625
1952-07-31,1.75
1952-08-01,1.75
1952-08-02,.
1952-08-03,.
1952-08-04,1.75
1952-08-05,1.625
1952-08-06,1.625
1952-08-07,1.75
1952-08-08,1.625
1952-08-09,.
1952-08-10,.
1952-08-11,1.625
1952-08-12,1.625
1952-08-13,1.625
1952-08-14,1.625
1952-08-15,1.625
1952-08-16,.
1952-08-17,.
1952-08-18,1.5
1952-08-19,1.5
1952-08-20,1.625
1952-08-21,1.625
1952-08-22,1.625
1952-08-23,.
1952-08-24,.
1952-08-25,1.625
1952-08-26,1.625
1952-08-27,1.75
1952-08-28,.
1952-08-29,1.625
1952-08-30,.
1952-08-31,.
1952-09-01,.
1952-09-02,1.6875
1952-09-03,1.6875
1952-09-04,1.6875
1952-09-05,1.6875
1952-09-06,.
1952-09-07,.
1952-09-08,1.6875
1952-09-09,1.6875
1952-09-10,1.6875
1952-09-11,1.6875
1952-09-12,1.6875
1952-09-13,.
1952-09-14,.
1952-09-15,1.625
1952-09-16,0.875
1952-09-17,0.375
1952-09-18,0.25
1952-09-19,0.125
1952-09-20,.
1952-09-21,.
1952-09-22,0.125
1952-09-23,.
1952-09-24,.
1952-09-25,1.375
1952-09-26,1.5
1952-09-27,.
1952-09-28,.
1952-09-29,1.5
1952-09-30,.
1952-10-01,1.125
1952-10-02,1.625
1952-10-03,1.6875
1952-10-04,.
1952-10-05,.
1952-10-06,1.6875
1952-10-07,1.6875
1952-10-08,1.6875
1952-10-09,1.6875
1952-10-10,1.6875
1952-10-11,.
1952-10-12,.
1952-10-13,.
1952-10-14,1.6875
1952-10-15,1.375
1952-10-16,1.6875
1952-10-17,1.625
1952-10-18,.
1952-10-19,.
1952-10-20,1.5
1952-10-21,1.5
1952-10-22,1.6875
1952-10-23,1.6875
1952-10-24,1.6875
1952-10-25,.
1952-10-26,.
1952-10-27,1.6875
1952-10-28,1.125
1952-10-29,1.6875
1952-10-30,1.6875
1952-10-31,1.75
1952-11-01,.
1952-11-02,.
1952-11-03,1.75
1952-11-04,.
1952-11-05,1.6875
1952-11-06,1.6875
1952-11-07,1.6875
1952-11-08,.
1952-11-09,.
1952-11-10,1.6875
1952-11-11,.
1952-11-12,1.6875
1952-11-13,1.6875
1952-11-14,1.6875
1952-11-15,.
1952-11-16,.
1952-11-17,1.6875
1952-11-18,1.6875
1952-11-19,1.6875
1952-11-20,1.6875
1952-11-21,1.6875
1952-11-22,.
1952-11-23,.
1952-11-24,1.6875
1952-11-25,1.6875
1952-11-26,1.6875
1952-11-27,.
1952-11-28,1.6875
1952-11-29,.
1952-11-30,.
1952-12-01,1.6875
1952-12-02,1.6875
1952-12-03,1.75
1952-12-04,1.75
1952-12-05,1.75
1952-12-06,.
1952-12-07,.
1952-12-08,1.6875
1952-12-09,1.6875
1952-12-10,1.6875
1952-12-11,1.75
1952-12-12,1.75
1952-12-13,.
1952-12-14,.
1952-12-15,1.6875
1952-12-16,1.6875
1952-12-17,.
1952-12-18,.
1952-12-19,1.6875
1952-12-20,.
1952-12-21,.
1952-12-22,1.6875
1952-12-23,1.6875
1952-12-24,1.6875
1952-12-25,.
1952-12-26,1.75
1952-12-27,.
1952-12-28,.
1952-12-29,1.6875
1952-12-30,1.6875
1952-12-31,.
1953-01-01,.
1953-01-02,1.6875
1953-01-03,.
1953-01-04,.
1953-01-05,1.6875
1953-01-06,1.6875
1953-01-07,1.6875
1953-01-08,1.75
1953-01-09,1.6875
1953-01-10,.
1953-01-11,.
1953-01-12,1.6875
1953-01-13,1.6875
1953-01-14,1.6875
1953-01-15,1.6875
1953-01-16,1.9375
1953-01-17,.
1953-01-18,.
1953-01-19,1.625
1953-01-20,1.5
1953-01-21,1.75
1953-01-22,1.8125
1953-01-23,1.9375
1953-01-24,.
1953-01-25,.
1953-01-26,1.9375
1953-01-27,1.8125
1953-01-28,1.875
1953-01-29,1.9375
1953-01-30,1.9375
1953-01-31,.
1953-02-01,.
1953-02-02,1.9375
1953-02-03,1.6875
1953-02-04,2.25
1953-02-05,2.25
1953-02-06,1.9375
1953-02-07,.
1953-02-08,.
1953-02-09,1.9375
1953-02-10,1.9375
1953-02-11,1.9375
1953-02-12,.
1953-02-13,1.9375
1953-02-14,.
1953-02-15,.
1953-02-16,1.9375
1953-02-17,1.9375
1953-02-18,1.9375
1953-02-19,1.9375
1953-02-20,2.0
1953-02-21,.
1953-02-22,.
1953-02-23,.
1953-02-24,1.9375
1953-02-25,1.5
1953-02-26,1.9375
1953-02-27,1.9375
1953-02-28,.
1953-03-01,.
1953-03-02,2.0
1953-03-03,2.0
1953-03-04,1.9375
1953-03-05,2.0
1953-03-06,2.0
1953-03-07,.
1953-03-08,.
1953-03-09,2.0
1953-03-10,2.0
1953-03-11,2.0
1953-03-12,2.0
1953-03-13,2.0
1953-03-14,.
1953-03-15,.
1953-03-16,2.0
1953-03-17,1.9375
1953-03-18,1.9375
1953-03-19,1.9375
1953-03-20,1.9375
1953-03-21,.
1953-03-22,.
1953-03-23,1.875
1953-03-24,1.9375
1953-03-25,1.9375
1953-03-26,1.9375
1953-03-27,2.0
1953-03-28,.
1953-03-29,.
1953-03-30,1.9375
1953-03-31,1.9375
1953-04-01,.
1953-04-02,2.0
1953-04-03,.
1953-04-04,.
1953-04-05,.
1953-04-06,2.0
1953-04-07,2.0
1953-04-08,2.0
1953-04-09,2.0
1953-04-10,2.0
1953-04-11,.
1953-04-12,.
1953-04-13,2.0
1953-04-14,2.0
1953-04-15,2.0
1953-04-16,2.0
1953-04-17,2.0
1953-04-18,.
1953-04-19,.
1953-04-20,2.0
1953-04-21,2.0
1953-04-22,2.0
1953-04-23,2.0
1953-04-24,2.0
1953-04-25,.
1953-04-26,.
1953-04-27,1.9375
1953-04-28,1.875
1953-04-29,1.625
1953-04-30,2.0
1953-05-01,2.0
1953-05-02,.
1953-05-03,.
1953-05-04,2.0
1953-05-05,1.9375
1953-05-06,1.9375
1953-05-07,2.0
1953-05-08,2.0
1953-05-09,.
1953-05-10,.
1953-05-11,2.0
1953-05-12,2.0
1953-05-13,2.0
1953-05-14,2.0
1953-05-15,2.0
1953-05-16,.
1953-05-17,.
1953-05-18,1.9375
1953-05-19,1.875
1953-05-20,1.375
1953-05-21,1.75
1953-05-22,1.9375
1953-05-23,.
1953-05-24,.
1953-05-25,1.375
1953-05-26,.
1953-05-27,2.75
1953-05-28,1.9375
1953-05-29,.
1953-05-30,.
1953-05-31,.
1953-06-01,1.0
1953-06-02,.
1953-06-03,0.25
1953-06-04,1.75
1953-06-05,1.5
1953-06-06,.
1953-06-07,.
1953-06-08,0.75
1953-06-09,0.375
1953-06-10,0.25
1953-06-11,1.25
1953-06-12,0.5
1953-06-13,.
1953-06-14,.
1953-06-15,.
1953-06-16,0.125
1953-06-17,.
1953-06-18,0.375
1953-06-19,0.125
1953-06-20,.
1953-06-21,.
1953-06-22,.
1953-06-23,.
1953-06-24,.
1953-06-25,0.75
1953-06-26,1.875
1953-06-27,.
1953-06-28,.
1953-06-29,1.875
1953-06-30,.
1953-07-01,0.25
1953-07-02,1.75
1953-07-03,.
1953-07-04,.
1953-07-05,.
1953-07-06,2.0
1953-07-07,1.9375
1953-07-08,0.75
1953-07-09,0.5
1953-07-10,0.375
1953-07-11,.
1953-07-12,.
1953-07-13,0.125
1953-07-14,.
1953-07-15,0.0625
1953-07-16,1.0
1953-07-17,1.875
1953-07-18,.
1953-07-19,.
1953-07-20,2.0
1953-07-21,1.9375
1953-07-22,1.6875
1953-07-23,1.6875
1953-07-24,1.9375
1953-07-25,.
1953-07-26,.
1953-07-27,1.9375
1953-07-28,1.375
1953-07-29,1.9375
1953-07-30,1.9375
1953-07-31,1.9375
1953-08-01,.
1953-08-02,.
1953-08-03,1.9375
1953-08-04,1.875
1953-08-05,1.875
1953-08-06,2.0
1953-08-07,2.0
1953-08-08,.
1953-08-09,.
1953-08-10,2.0
1953-08-11,1.9375
1953-08-12,1.9375
1953-08-13,1.9375
1953-08-14,1.9375
1953-08-15,.
1953-08-16,.
1953-08-17,2.0
1953-08-18,1.9375
1953-08-19,1.9375
1953-08-20,1.9375
1953-08-21,1.9375
1953-08-22,.
1953-08-23,.
1953-08-24,1.75
1953-08-25,1.375
1953-08-26,1.875
1953-08-27,1.9375
1953-08-28,1.9375
1953-08-29,.
1953-08-30,.
1953-08-31,1.375
1953-09-01,1.25
1953-09-02,1.875
1953-09-03,2.0
1953-09-04,.
1953-09-05,.
1953-09-06,.
1953-09-07,2.0
1953-09-08,1.9375
1953-09-09,1.5
1953-09-10,1.9375
1953-09-11,1.9375
1953-09-12,.
1953-09-13,.
1953-09-14,1.9375
1953-09-15,1.5
1953-09-16,1.5
1953-09-17,1.25
1953-09-18,0.75
1953-09-19,.
1953-09-20,.
1953-09-21,0.375
1953-09-22,.
1953-09-23,0.125
1953-09-24,0.625
1953-09-25,1.5
1953-09-26,.
1953-09-27,.
1953-09-28,0.875
1953-09-29,0.875
1953-09-30,0.875
1953-10-01,0.875
1953-10-02,1.9375
1953-10-03,.
1953-10-04,.
1953-10-05,1.9375
1953-10-06,1.5
1953-10-07,1.625
1953-10-08,1.9375
1953-10-09,1.9375
1953-10-10,.
1953-10-11,.
1953-10-12,.
1953-10-13,1.625
1953-10-14,0.625
1953-10-15,1.125
1953-10-16,0.5
1953-10-17,.
1953-10-18,.
1953-10-19,0.125
1953-10-20,0.125
1953-10-21,0.125
1953-10-22,1.25
1953-10-23,1.5
1953-10-24,.
1953-10-25,.
1953-10-26,0.25
1953-10-27,0.25
1953-10-28,0.25
1953-10-29,0.75
1953-10-30,1.25
1953-10-31,.
1953-11-01,.
1953-11-02,1.875
1953-11-03,1.875
1953-11-04,1.9375
1953-11-05,1.875
1953-11-06,1.875
1953-11-07,.
1953-11-08,.
1953-11-09,1.875
1953-11-10,1.75
1953-11-11,.
1953-11-12,1.875
1953-11-13,1.9375
1953-11-14,.
1953-11-15,.
1953-11-16,1.875
1953-11-17,1.125
1953-11-18,1.75
1953-11-19,1.75
1953-11-20,1.75
1953-11-21,.
1953-11-22,.
1953-11-23,1.75
1953-11-24,1.375
1953-11-25,1.9375
1953-11-26,.
1953-11-27,1.9375
1953-11-28,.
1953-11-29,.
1953-11-30,1.75
1953-12-01,0.875
1953-12-02,1.9375
1953-12-03,1.875
1953-12-04,1.9375
1953-12-05,.
1953-12-06,.
1953-12-07,1.9375
1953-12-08,1.9375
1953-12-09,1.9375
1953-12-10,1.9375
1953-12-11,1.9375
1953-12-12,.
1953-12-13,.
1953-12-14,1.75
1953-12-15,0.875
1953-12-16,1.0
1953-12-17,1.875
1953-12-18,1.9375
1953-12-19,.
1953-12-20,.
1953-12-21,1.9375
1953-12-22,1.375
1953-12-23,1.5
1953-12-24,1.625
1953-12-25,.
1953-12-26,.
1953-12-27,.
1953-12-28,1.375
1953-12-29,0.375
1953-12-30,0.25
1953-12-31,.
1954-01-01,.
1954-01-02,.
1954-01-03,.
1954-01-04,0.75
1954-01-05,0.375
1954-01-06,0.5
1954-01-07,1.5
1954-01-08,1.75
1954-01-09,.
1954-01-10,.
1954-01-11,1.75
1954-01-12,0.5
1954-01-13,0.375
1954-01-14,0.5
1954-01-15,0.125
1954-01-16,.
1954-01-17,.
1954-01-18,0.125
1954-01-19,.
1954-01-20,.
1954-01-21,0.125
1954-01-22,0.125
1954-01-23,.
1954-01-24,.
1954-01-25,0.125
1954-01-26,.
1954-01-27,.
1954-01-28,0.75
1954-01-29,1.375
1954-01-30,.
1954-01-31,.
1954-02-01,1.5
1954-02-02,1.75
1954-02-03,1.9375
1954-02-04,1.875
1954-02-05,1.6875
1954-02-06,.
1954-02-07,.
1954-02-08,1.6875
1954-02-09,1.6875
1954-02-10,1.6875
1954-02-11,1.625
1954-02-12,.
1954-02-13,.
1954-02-14,.
1954-02-15,1.625
1954-02-16,1.125
1954-02-17,1.375
1954-02-18,1.25
1954-02-19,1.25
1954-02-20,.
1954-02-21,.
1954-02-22,.
1954-02-23,0.5
1954-02-24,0.875
1954-02-25,1.375
1954-02-26,1.6875
1954-02-27,.
1954-02-28,.
1954-03-01,1.625
1954-03-02,1.375
1954-03-03,1.625
1954-03-04,1.5
1954-03-05,1.625
1954-03-06,.
1954-03-07,.
1954-03-08,1.625
1954-03-09,1.5
1954-03-10,1.6875
1954-03-11,1.25
1954-03-12,1.125
1954-03-13,.
1954-03-14,.
1954-03-15,1.125
1954-03-16,0.875
1954-03-17,1.125
1954-03-18,1.0
1954-03-19,1.0
1954-03-20,.
1954-03-21,.
1954-03-22,1.375
1954-03-23,1.375
1954-03-24,1.5
1954-03-25,1.5
1954-03-26,0.875
1954-03-27,.
1954-03-28,.
1954-03-29,1.25
1954-03-30,1.375
1954-03-31,.
1954-04-01,.
1954-04-02,0.75
1954-04-03,.
1954-04-04,.
1954-04-05,0.625
1954-04-06,0.375
1954-04-07,0.375
1954-04-08,1.25
1954-04-09,1.375
1954-04-10,.
1954-04-11,.
1954-04-12,1.5
1954-04-13,1.5
1954-04-14,0.875
1954-04-15,1.0
1954-04-16,0.75
1954-04-17,.
1954-04-18,.
1954-04-19,0.625
1954-04-20,0.75
1954-04-21,0.5
1954-04-22,0.5
1954-04-23,0.25
1954-04-24,.
1954-04-25,.
1954-04-26,0.125
1954-04-27,0.0625
1954-04-28,.
1954-04-29,0.25
1954-04-30,0.25
1954-05-01,.
1954-05-02,.
1954-05-03,0.125
1954-05-04,0.25
1954-05-05,0.25
1954-05-06,1.0
1954-05-07,1.25
1954-05-08,.
1954-05-09,.
1954-05-10,1.0
1954-05-11,1.125
1954-05-12,1.25
1954-05-13,1.25
1954-05-14,1.0
1954-05-15,.
1954-05-16,.
1954-05-17,1.25
1954-05-18,1.125
1954-05-19,0.5
1954-05-20,1.0
1954-05-21,0.75
1954-05-22,.
1954-05-23,.
1954-05-24,0.5
1954-05-25,0.25
1954-05-26,0.125
1954-05-27,1.0
1954-05-28,1.0
1954-05-29,.
1954-05-30,.
1954-05-31,1.0
1954-06-01,0.5
1954-06-02,.
1954-06-03,1.5
1954-06-04,0.625
1954-06-05,.
1954-06-06,.
1954-06-07,0.25
1954-06-08,0.125
1954-06-09,.
1954-06-10,0.375
1954-06-11,0.125
1954-06-12,.
1954-06-13,.
1954-06-14,0.125
1954-06-15,0.125
1954-06-16,0.125
1954-06-17,0.5
1954-06-18,0.75
1954-06-19,.
1954-06-20,.
1954-06-21,1.375
1954-06-22,1.4375
1954-06-23,1.5
1954-06-24,1.25
1954-06-25,1.25
1954-06-26,.
1954-06-27,.
1954-06-28,1.25
1954-06-29,1.25
1954-06-30,1.0
